"Ac-No","Name","sTime","Verify Mode","Machine","formattedDate"
147448,147448,"02/10/2024 10:45 PM",FP/PW/RF/FACE,1,"02/10/2024 22:45:00"
100199,100199,"03/10/2024 7:43 AM",FP/PW/RF/FACE,1,"03/10/2024 07:43:00"
100211,100211,"03/10/2024 7:52 AM",FP/PW/RF/FACE,1,"03/10/2024 07:52:00"
100223,100223,"03/10/2024 7:52 AM",FP/PW/RF/FACE,1,"03/10/2024 07:52:00"
187338,187338,"03/10/2024 7:59 AM",FP/PW/RF/FACE,1,"03/10/2024 07:59:00"
10187,10187,"03/10/2024 8:01 AM",FP/PW/RF/FACE,1,"03/10/2024 08:01:00"
207386,207386,"03/10/2024 8:01 AM",FP/PW/RF/FACE,1,"03/10/2024 08:01:00"
207465,207465,"03/10/2024 8:04 AM",FP/PW/RF/FACE,1,"03/10/2024 08:04:00"
205087,205087,"03/10/2024 8:08 AM",FP/PW/RF/FACE,1,"03/10/2024 08:08:00"
202917,202917,"03/10/2024 8:10 AM",FP/PW/RF/FACE,1,"03/10/2024 08:10:00"
206549,206549,"03/10/2024 8:15 AM",FP/PW/RF/FACE,1,"03/10/2024 08:15:00"
206550,206550,"03/10/2024 8:22 AM",FP/PW/RF/FACE,1,"03/10/2024 08:22:00"
205086,205086,"03/10/2024 8:22 AM",FP/PW/RF/FACE,1,"03/10/2024 08:22:00"
208403,208403,"03/10/2024 8:26 AM",FP/PW/RF/FACE,1,"03/10/2024 08:26:00"
198873,198873,"03/10/2024 8:26 AM",FP/PW/RF/FACE,1,"03/10/2024 08:26:00"
208448,208448,"03/10/2024 8:26 AM",FP/PW/RF/FACE,1,"03/10/2024 08:26:00"
185266,185266,"03/10/2024 8:31 AM",FP/PW/RF/FACE,1,"03/10/2024 08:31:00"
206598,206598,"03/10/2024 8:31 AM",FP/PW/RF/FACE,1,"03/10/2024 08:31:00"
100208,100208,"03/10/2024 8:31 AM",FP/PW/RF/FACE,1,"03/10/2024 08:31:00"
202923,202923,"03/10/2024 8:34 AM",FP/PW/RF/FACE,1,"03/10/2024 08:34:00"
202922,202922,"03/10/2024 8:34 AM",FP/PW/RF/FACE,1,"03/10/2024 08:34:00"
145906,145906,"03/10/2024 8:35 AM",FP/PW/RF/FACE,1,"03/10/2024 08:35:00"
144083,144083,"03/10/2024 8:36 AM",FP/PW/RF/FACE,1,"03/10/2024 08:36:00"
206640,206640,"03/10/2024 8:36 AM",FP/PW/RF/FACE,1,"03/10/2024 08:36:00"
202924,202924,"03/10/2024 8:39 AM",FP/PW/RF/FACE,1,"03/10/2024 08:39:00"
10130,10130,"03/10/2024 8:47 AM",FP/PW/RF/FACE,1,"03/10/2024 08:47:00"
10009,10009,"03/10/2024 8:51 AM",FP/PW/RF/FACE,1,"03/10/2024 08:51:00"
114483,114483,"03/10/2024 8:52 AM",FP/PW/RF/FACE,1,"03/10/2024 08:52:00"
198032,198032,"03/10/2024 8:52 AM",FP/PW/RF/FACE,1,"03/10/2024 08:52:00"
10190,10190,"03/10/2024 8:52 AM",FP/PW/RF/FACE,1,"03/10/2024 08:52:00"
140806,140806,"03/10/2024 8:52 AM",FP/PW/RF/FACE,1,"03/10/2024 08:52:00"
143329,143329,"03/10/2024 8:52 AM",FP/PW/RF/FACE,1,"03/10/2024 08:52:00"
100214,100214,"03/10/2024 8:53 AM",FP/PW/RF/FACE,1,"03/10/2024 08:53:00"
140760,140760,"03/10/2024 8:53 AM",FP/PW/RF/FACE,1,"03/10/2024 08:53:00"
100201,100201,"03/10/2024 8:55 AM",FP/PW/RF/FACE,1,"03/10/2024 08:55:00"
100226,100226,"03/10/2024 8:55 AM",FP/PW/RF/FACE,1,"03/10/2024 08:55:00"
100231,100231,"03/10/2024 8:57 AM",FP/PW/RF/FACE,1,"03/10/2024 08:57:00"
10147,10147,"03/10/2024 8:58 AM",FP/PW/RF/FACE,1,"03/10/2024 08:58:00"
10041,10041,"03/10/2024 8:58 AM",FP/PW/RF/FACE,1,"03/10/2024 08:58:00"
10196,10196,"03/10/2024 9:00 AM",FP/PW/RF/FACE,1,"03/10/2024 09:00:00"
100230,100230,"03/10/2024 9:01 AM",FP/PW/RF/FACE,1,"03/10/2024 09:01:00"
100224,100224,"03/10/2024 9:02 AM",FP/PW/RF/FACE,1,"03/10/2024 09:02:00"
100216,100216,"03/10/2024 9:02 AM",FP/PW/RF/FACE,1,"03/10/2024 09:02:00"
191453,191453,"03/10/2024 9:02 AM",FP/PW/RF/FACE,1,"03/10/2024 09:02:00"
100225,100225,"03/10/2024 9:02 AM",FP/PW/RF/FACE,1,"03/10/2024 09:02:00"
10093,10093,"03/10/2024 9:02 AM",FP/PW/RF/FACE,1,"03/10/2024 09:02:00"
203478,203478,"03/10/2024 9:05 AM",FP/PW/RF/FACE,1,"03/10/2024 09:05:00"
190327,190327,"03/10/2024 9:14 AM",FP/PW/RF/FACE,1,"03/10/2024 09:14:00"
10008,10008,"03/10/2024 9:15 AM",FP/PW/RF/FACE,1,"03/10/2024 09:15:00"
103270,103270,"03/10/2024 9:16 AM",FP/PW/RF/FACE,1,"03/10/2024 09:16:00"
10060,10060,"03/10/2024 9:17 AM",FP/PW/RF/FACE,1,"03/10/2024 09:17:00"
100213,100213,"03/10/2024 9:19 AM",FP/PW/RF/FACE,1,"03/10/2024 09:19:00"
147448,147448,"03/10/2024 9:33 AM",FP/PW/RF/FACE,1,"03/10/2024 09:33:00"
202447,202447,"03/10/2024 10:02 AM",FP/PW/RF/FACE,1,"03/10/2024 10:02:00"
207800,207800,"03/10/2024 10:26 AM",FP/PW/RF/FACE,1,"03/10/2024 10:26:00"
125679,125679,"03/10/2024 10:57 AM",FP/PW/RF/FACE,1,"03/10/2024 10:57:00"
150083,150083,"03/10/2024 11:34 AM",FP/PW/RF/FACE,1,"03/10/2024 11:34:00"
10033,10033,"03/10/2024 12:03 PM",FP/PW/RF/FACE,1,"03/10/2024 12:03:00"
202910,202910,"03/10/2024 12:25 PM",FP/PW/RF/FACE,1,"03/10/2024 12:25:00"
202921,202921,"03/10/2024 1:55 PM",FP/PW/RF/FACE,1,"03/10/2024 13:55:00"
206257,206257,"03/10/2024 2:14 PM",FP/PW/RF/FACE,1,"03/10/2024 14:14:00"
10175,10175,"03/10/2024 4:01 PM",FP/PW/RF/FACE,1,"03/10/2024 16:01:00"
202913,202913,"03/10/2024 7:40 PM",FP/PW/RF/FACE,1,"03/10/2024 19:40:00"
158382,158382,"03/10/2024 9:32 PM",FP/PW/RF/FACE,1,"03/10/2024 21:32:00"
100199,100199,"04/10/2024 7:40 AM",FP/PW/RF/FACE,1,"04/10/2024 07:40:00"
10175,10175,"04/10/2024 7:43 AM",FP/PW/RF/FACE,1,"04/10/2024 07:43:00"
10190,10190,"04/10/2024 3:36 PM",FP/PW/RF/FACE,1,"04/10/2024 15:36:00"
206550,206550,"04/10/2024 3:59 PM",FP/PW/RF/FACE,1,"04/10/2024 15:59:00"
100222,100222,"04/10/2024 5:53 PM",FP/PW/RF/FACE,1,"04/10/2024 17:53:00"
150083,150083,"04/10/2024 6:31 PM",FP/PW/RF/FACE,1,"04/10/2024 18:31:00"
187338,187338,"04/10/2024 7:44 PM",FP/PW/RF/FACE,1,"04/10/2024 19:44:00"
100208,100208,"05/10/2024 7:42 AM",FP/PW/RF/FACE,1,"05/10/2024 07:42:00"
100211,100211,"05/10/2024 7:45 AM",FP/PW/RF/FACE,1,"05/10/2024 07:45:00"
100223,100223,"05/10/2024 7:45 AM",FP/PW/RF/FACE,1,"05/10/2024 07:45:00"
10187,10187,"05/10/2024 7:49 AM",FP/PW/RF/FACE,1,"05/10/2024 07:49:00"
207800,207800,"05/10/2024 7:52 AM",FP/PW/RF/FACE,1,"05/10/2024 07:52:00"
207386,207386,"05/10/2024 8:01 AM",FP/PW/RF/FACE,1,"05/10/2024 08:01:00"
10175,10175,"05/10/2024 8:04 AM",FP/PW/RF/FACE,1,"05/10/2024 08:04:00"
207465,207465,"05/10/2024 8:07 AM",FP/PW/RF/FACE,1,"05/10/2024 08:07:00"
206598,206598,"05/10/2024 8:08 AM",FP/PW/RF/FACE,1,"05/10/2024 08:08:00"
205086,205086,"05/10/2024 8:09 AM",FP/PW/RF/FACE,1,"05/10/2024 08:09:00"
205087,205087,"05/10/2024 8:09 AM",FP/PW/RF/FACE,1,"05/10/2024 08:09:00"
187418,187418,"05/10/2024 8:14 AM",FP/PW/RF/FACE,1,"05/10/2024 08:14:00"
202922,202922,"05/10/2024 8:15 AM",FP/PW/RF/FACE,1,"05/10/2024 08:15:00"
202917,202917,"05/10/2024 8:16 AM",FP/PW/RF/FACE,1,"05/10/2024 08:16:00"
208448,208448,"05/10/2024 8:16 AM",FP/PW/RF/FACE,1,"05/10/2024 08:16:00"
206549,206549,"05/10/2024 8:16 AM",FP/PW/RF/FACE,1,"05/10/2024 08:16:00"
206550,206550,"05/10/2024 8:19 AM",FP/PW/RF/FACE,1,"05/10/2024 08:19:00"
185266,185266,"05/10/2024 8:20 AM",FP/PW/RF/FACE,1,"05/10/2024 08:20:00"
198032,198032,"05/10/2024 8:20 AM",FP/PW/RF/FACE,1,"05/10/2024 08:20:00"
202923,202923,"05/10/2024 8:21 AM",FP/PW/RF/FACE,1,"05/10/2024 08:21:00"
206640,206640,"05/10/2024 8:24 AM",FP/PW/RF/FACE,1,"05/10/2024 08:24:00"
208403,208403,"05/10/2024 8:24 AM",FP/PW/RF/FACE,1,"05/10/2024 08:24:00"
199723,199723,"05/10/2024 8:27 AM",FP/PW/RF/FACE,1,"05/10/2024 08:27:00"
202924,202924,"05/10/2024 8:29 AM",FP/PW/RF/FACE,1,"05/10/2024 08:29:00"
140760,140760,"05/10/2024 8:37 AM",FP/PW/RF/FACE,1,"05/10/2024 08:37:00"
205085,205085,"05/10/2024 8:40 AM",FP/PW/RF/FACE,1,"05/10/2024 08:40:00"
100201,100201,"05/10/2024 8:41 AM",FP/PW/RF/FACE,1,"05/10/2024 08:41:00"
144083,144083,"05/10/2024 8:41 AM",FP/PW/RF/FACE,1,"05/10/2024 08:41:00"
100231,100231,"05/10/2024 8:44 AM",FP/PW/RF/FACE,1,"05/10/2024 08:44:00"
10196,10196,"05/10/2024 8:46 AM",FP/PW/RF/FACE,1,"05/10/2024 08:46:00"
114483,114483,"05/10/2024 8:46 AM",FP/PW/RF/FACE,1,"05/10/2024 08:46:00"
100230,100230,"05/10/2024 8:47 AM",FP/PW/RF/FACE,1,"05/10/2024 08:47:00"
10147,10147,"05/10/2024 8:50 AM",FP/PW/RF/FACE,1,"05/10/2024 08:50:00"
10009,10009,"05/10/2024 8:50 AM",FP/PW/RF/FACE,1,"05/10/2024 08:50:00"
147448,147448,"05/10/2024 8:52 AM",FP/PW/RF/FACE,1,"05/10/2024 08:52:00"
166104,166104,"05/10/2024 8:55 AM",FP/PW/RF/FACE,1,"05/10/2024 08:55:00"
100225,100225,"05/10/2024 8:56 AM",FP/PW/RF/FACE,1,"05/10/2024 08:56:00"
100226,100226,"05/10/2024 8:57 AM",FP/PW/RF/FACE,1,"05/10/2024 08:57:00"
140806,140806,"05/10/2024 8:59 AM",FP/PW/RF/FACE,1,"05/10/2024 08:59:00"
100216,100216,"05/10/2024 8:59 AM",FP/PW/RF/FACE,1,"05/10/2024 08:59:00"
100224,100224,"05/10/2024 8:59 AM",FP/PW/RF/FACE,1,"05/10/2024 08:59:00"
202910,202910,"05/10/2024 8:59 AM",FP/PW/RF/FACE,1,"05/10/2024 08:59:00"
143329,143329,"05/10/2024 9:01 AM",FP/PW/RF/FACE,1,"05/10/2024 09:01:00"
162890,162890,"05/10/2024 9:01 AM",FP/PW/RF/FACE,1,"05/10/2024 09:01:00"
203478,203478,"05/10/2024 9:02 AM",FP/PW/RF/FACE,1,"05/10/2024 09:02:00"
10093,10093,"05/10/2024 9:05 AM",FP/PW/RF/FACE,1,"05/10/2024 09:05:00"
10041,10041,"05/10/2024 9:10 AM",FP/PW/RF/FACE,1,"05/10/2024 09:10:00"
190327,190327,"05/10/2024 9:10 AM",FP/PW/RF/FACE,1,"05/10/2024 09:10:00"
103270,103270,"05/10/2024 9:15 AM",FP/PW/RF/FACE,1,"05/10/2024 09:15:00"
206257,206257,"05/10/2024 9:18 AM",FP/PW/RF/FACE,1,"05/10/2024 09:18:00"
100213,100213,"05/10/2024 9:24 AM",FP/PW/RF/FACE,1,"05/10/2024 09:24:00"
10008,10008,"05/10/2024 9:49 AM",FP/PW/RF/FACE,1,"05/10/2024 09:49:00"
150083,150083,"05/10/2024 9:53 AM",FP/PW/RF/FACE,1,"05/10/2024 09:53:00"
10190,10190,"05/10/2024 10:03 AM",FP/PW/RF/FACE,1,"05/10/2024 10:03:00"
191453,191453,"05/10/2024 10:05 AM",FP/PW/RF/FACE,1,"05/10/2024 10:05:00"
10033,10033,"05/10/2024 10:39 AM",FP/PW/RF/FACE,1,"05/10/2024 10:39:00"
100199,100199,"05/10/2024 10:48 AM",FP/PW/RF/FACE,1,"05/10/2024 10:48:00"
198873,198873,"05/10/2024 10:57 AM",FP/PW/RF/FACE,1,"05/10/2024 10:57:00"
145906,145906,"05/10/2024 11:27 AM",FP/PW/RF/FACE,1,"05/10/2024 11:27:00"
10060,10060,"05/10/2024 6:19 PM",FP/PW/RF/FACE,1,"05/10/2024 18:19:00"
187338,187338,"05/10/2024 6:29 PM",FP/PW/RF/FACE,1,"05/10/2024 18:29:00"
100199,100199,"06/10/2024 6:59 AM",FP/PW/RF/FACE,1,"06/10/2024 06:59:00"
100223,100223,"06/10/2024 6:59 AM",FP/PW/RF/FACE,1,"06/10/2024 06:59:00"
100211,100211,"06/10/2024 6:59 AM",FP/PW/RF/FACE,1,"06/10/2024 06:59:00"
10187,10187,"06/10/2024 7:03 AM",FP/PW/RF/FACE,1,"06/10/2024 07:03:00"
207386,207386,"06/10/2024 7:17 AM",FP/PW/RF/FACE,1,"06/10/2024 07:17:00"
206598,206598,"06/10/2024 7:19 AM",FP/PW/RF/FACE,1,"06/10/2024 07:19:00"
207465,207465,"06/10/2024 7:19 AM",FP/PW/RF/FACE,1,"06/10/2024 07:19:00"
205086,205086,"06/10/2024 7:20 AM",FP/PW/RF/FACE,1,"06/10/2024 07:20:00"
206640,206640,"06/10/2024 7:20 AM",FP/PW/RF/FACE,1,"06/10/2024 07:20:00"
202917,202917,"06/10/2024 7:22 AM",FP/PW/RF/FACE,1,"06/10/2024 07:22:00"
187418,187418,"06/10/2024 7:23 AM",FP/PW/RF/FACE,1,"06/10/2024 07:23:00"
100208,100208,"06/10/2024 7:24 AM",FP/PW/RF/FACE,1,"06/10/2024 07:24:00"
10175,10175,"06/10/2024 7:26 AM",FP/PW/RF/FACE,1,"06/10/2024 07:26:00"
205087,205087,"06/10/2024 7:29 AM",FP/PW/RF/FACE,1,"06/10/2024 07:29:00"
202913,202913,"06/10/2024 7:29 AM",FP/PW/RF/FACE,1,"06/10/2024 07:29:00"
202923,202923,"06/10/2024 7:32 AM",FP/PW/RF/FACE,1,"06/10/2024 07:32:00"
185266,185266,"06/10/2024 7:33 AM",FP/PW/RF/FACE,1,"06/10/2024 07:33:00"
10190,10190,"06/10/2024 7:33 AM",FP/PW/RF/FACE,1,"06/10/2024 07:33:00"
208403,208403,"06/10/2024 7:34 AM",FP/PW/RF/FACE,1,"06/10/2024 07:34:00"
207800,207800,"06/10/2024 7:35 AM",FP/PW/RF/FACE,1,"06/10/2024 07:35:00"
202922,202922,"06/10/2024 7:38 AM",FP/PW/RF/FACE,1,"06/10/2024 07:38:00"
202924,202924,"06/10/2024 7:44 AM",FP/PW/RF/FACE,1,"06/10/2024 07:44:00"
205085,205085,"06/10/2024 7:45 AM",FP/PW/RF/FACE,1,"06/10/2024 07:45:00"
208448,208448,"06/10/2024 7:46 AM",FP/PW/RF/FACE,1,"06/10/2024 07:46:00"
144083,144083,"06/10/2024 7:52 AM",FP/PW/RF/FACE,1,"06/10/2024 07:52:00"
199723,199723,"06/10/2024 7:53 AM",FP/PW/RF/FACE,1,"06/10/2024 07:53:00"
206550,206550,"06/10/2024 7:53 AM",FP/PW/RF/FACE,1,"06/10/2024 07:53:00"
159865,159865,"06/10/2024 7:56 AM",FP/PW/RF/FACE,1,"06/10/2024 07:56:00"
206257,206257,"06/10/2024 7:57 AM",FP/PW/RF/FACE,1,"06/10/2024 07:57:00"
100201,100201,"06/10/2024 7:58 AM",FP/PW/RF/FACE,1,"06/10/2024 07:58:00"
198032,198032,"06/10/2024 8:01 AM",FP/PW/RF/FACE,1,"06/10/2024 08:01:00"
162890,162890,"06/10/2024 8:03 AM",FP/PW/RF/FACE,1,"06/10/2024 08:03:00"
10196,10196,"06/10/2024 8:03 AM",FP/PW/RF/FACE,1,"06/10/2024 08:03:00"
114483,114483,"06/10/2024 8:03 AM",FP/PW/RF/FACE,1,"06/10/2024 08:03:00"
147448,147448,"06/10/2024 8:03 AM",FP/PW/RF/FACE,1,"06/10/2024 08:03:00"
10060,10060,"06/10/2024 8:03 AM",FP/PW/RF/FACE,1,"06/10/2024 08:03:00"
140806,140806,"06/10/2024 8:05 AM",FP/PW/RF/FACE,1,"06/10/2024 08:05:00"
100226,100226,"06/10/2024 8:05 AM",FP/PW/RF/FACE,1,"06/10/2024 08:05:00"
202921,202921,"06/10/2024 8:09 AM",FP/PW/RF/FACE,1,"06/10/2024 08:09:00"
10147,10147,"06/10/2024 8:09 AM",FP/PW/RF/FACE,1,"06/10/2024 08:09:00"
10009,10009,"06/10/2024 8:09 AM",FP/PW/RF/FACE,1,"06/10/2024 08:09:00"
145906,145906,"06/10/2024 8:10 AM",FP/PW/RF/FACE,1,"06/10/2024 08:10:00"
100231,100231,"06/10/2024 8:12 AM",FP/PW/RF/FACE,1,"06/10/2024 08:12:00"
188852,188852,"06/10/2024 8:12 AM",FP/PW/RF/FACE,1,"06/10/2024 08:12:00"
125679,125679,"06/10/2024 8:14 AM",FP/PW/RF/FACE,1,"06/10/2024 08:14:00"
203478,203478,"06/10/2024 8:14 AM",FP/PW/RF/FACE,1,"06/10/2024 08:14:00"
191453,191453,"06/10/2024 8:14 AM",FP/PW/RF/FACE,1,"06/10/2024 08:14:00"
190327,190327,"06/10/2024 8:14 AM",FP/PW/RF/FACE,1,"06/10/2024 08:14:00"
100230,100230,"06/10/2024 8:14 AM",FP/PW/RF/FACE,1,"06/10/2024 08:14:00"
140760,140760,"06/10/2024 8:15 AM",FP/PW/RF/FACE,1,"06/10/2024 08:15:00"
10130,10130,"06/10/2024 8:17 AM",FP/PW/RF/FACE,1,"06/10/2024 08:17:00"
100224,100224,"06/10/2024 8:18 AM",FP/PW/RF/FACE,1,"06/10/2024 08:18:00"
100216,100216,"06/10/2024 8:18 AM",FP/PW/RF/FACE,1,"06/10/2024 08:18:00"
10093,10093,"06/10/2024 8:20 AM",FP/PW/RF/FACE,1,"06/10/2024 08:20:00"
103270,103270,"06/10/2024 8:21 AM",FP/PW/RF/FACE,1,"06/10/2024 08:21:00"
10008,10008,"06/10/2024 8:27 AM",FP/PW/RF/FACE,1,"06/10/2024 08:27:00"
10041,10041,"06/10/2024 8:30 AM",FP/PW/RF/FACE,1,"06/10/2024 08:30:00"
100225,100225,"06/10/2024 8:30 AM",FP/PW/RF/FACE,1,"06/10/2024 08:30:00"
198873,198873,"06/10/2024 8:30 AM",FP/PW/RF/FACE,1,"06/10/2024 08:30:00"
166104,166104,"06/10/2024 8:32 AM",FP/PW/RF/FACE,1,"06/10/2024 08:32:00"
150083,150083,"06/10/2024 8:34 AM",FP/PW/RF/FACE,1,"06/10/2024 08:34:00"
202447,202447,"06/10/2024 9:42 AM",FP/PW/RF/FACE,1,"06/10/2024 09:42:00"
100213,100213,"06/10/2024 9:47 AM",FP/PW/RF/FACE,1,"06/10/2024 09:47:00"
10033,10033,"06/10/2024 10:15 AM",FP/PW/RF/FACE,1,"06/10/2024 10:15:00"
202910,202910,"06/10/2024 11:02 AM",FP/PW/RF/FACE,1,"06/10/2024 11:02:00"
10168,10168,"06/10/2024 12:47 PM",FP/PW/RF/FACE,1,"06/10/2024 12:47:00"
158382,158382,"06/10/2024 1:01 PM",FP/PW/RF/FACE,1,"06/10/2024 13:01:00"
143329,143329,"06/10/2024 6:22 PM",FP/PW/RF/FACE,1,"06/10/2024 18:22:00"
187338,187338,"06/10/2024 6:30 PM",FP/PW/RF/FACE,1,"06/10/2024 18:30:00"
100199,100199,"07/10/2024 7:44 AM",FP/PW/RF/FACE,1,"07/10/2024 07:44:00"
10187,10187,"07/10/2024 7:44 AM",FP/PW/RF/FACE,1,"07/10/2024 07:44:00"
100223,100223,"07/10/2024 7:44 AM",FP/PW/RF/FACE,1,"07/10/2024 07:44:00"
100211,100211,"07/10/2024 7:45 AM",FP/PW/RF/FACE,1,"07/10/2024 07:45:00"
206598,206598,"07/10/2024 7:54 AM",FP/PW/RF/FACE,1,"07/10/2024 07:54:00"
187418,187418,"07/10/2024 7:56 AM",FP/PW/RF/FACE,1,"07/10/2024 07:56:00"
10175,10175,"07/10/2024 7:56 AM",FP/PW/RF/FACE,1,"07/10/2024 07:56:00"
207800,207800,"07/10/2024 7:58 AM",FP/PW/RF/FACE,1,"07/10/2024 07:58:00"
207386,207386,"07/10/2024 8:01 AM",FP/PW/RF/FACE,1,"07/10/2024 08:01:00"
202913,202913,"07/10/2024 8:07 AM",FP/PW/RF/FACE,1,"07/10/2024 08:07:00"
205087,205087,"07/10/2024 8:07 AM",FP/PW/RF/FACE,1,"07/10/2024 08:07:00"
207465,207465,"07/10/2024 8:07 AM",FP/PW/RF/FACE,1,"07/10/2024 08:07:00"
185266,185266,"07/10/2024 8:11 AM",FP/PW/RF/FACE,1,"07/10/2024 08:11:00"
206549,206549,"07/10/2024 8:11 AM",FP/PW/RF/FACE,1,"07/10/2024 08:11:00"
188852,188852,"07/10/2024 8:13 AM",FP/PW/RF/FACE,1,"07/10/2024 08:13:00"
202917,202917,"07/10/2024 8:15 AM",FP/PW/RF/FACE,1,"07/10/2024 08:15:00"
206640,206640,"07/10/2024 8:16 AM",FP/PW/RF/FACE,1,"07/10/2024 08:16:00"
140760,140760,"07/10/2024 8:16 AM",FP/PW/RF/FACE,1,"07/10/2024 08:16:00"
206550,206550,"07/10/2024 8:17 AM",FP/PW/RF/FACE,1,"07/10/2024 08:17:00"
205086,205086,"07/10/2024 8:20 AM",FP/PW/RF/FACE,1,"07/10/2024 08:20:00"
202922,202922,"07/10/2024 8:25 AM",FP/PW/RF/FACE,1,"07/10/2024 08:25:00"
208403,208403,"07/10/2024 8:26 AM",FP/PW/RF/FACE,1,"07/10/2024 08:26:00"
100208,100208,"07/10/2024 8:30 AM",FP/PW/RF/FACE,1,"07/10/2024 08:30:00"
202923,202923,"07/10/2024 8:34 AM",FP/PW/RF/FACE,1,"07/10/2024 08:34:00"
144083,144083,"07/10/2024 8:34 AM",FP/PW/RF/FACE,1,"07/10/2024 08:34:00"
100201,100201,"07/10/2024 8:36 AM",FP/PW/RF/FACE,1,"07/10/2024 08:36:00"
10196,10196,"07/10/2024 8:36 AM",FP/PW/RF/FACE,1,"07/10/2024 08:36:00"
10009,10009,"07/10/2024 8:40 AM",FP/PW/RF/FACE,1,"07/10/2024 08:40:00"
208448,208448,"07/10/2024 8:42 AM",FP/PW/RF/FACE,1,"07/10/2024 08:42:00"
198032,198032,"07/10/2024 8:43 AM",FP/PW/RF/FACE,1,"07/10/2024 08:43:00"
202921,202921,"07/10/2024 8:45 AM",FP/PW/RF/FACE,1,"07/10/2024 08:45:00"
100213,100213,"07/10/2024 8:45 AM",FP/PW/RF/FACE,1,"07/10/2024 08:45:00"
140806,140806,"07/10/2024 8:46 AM",FP/PW/RF/FACE,1,"07/10/2024 08:46:00"
114483,114483,"07/10/2024 8:50 AM",FP/PW/RF/FACE,1,"07/10/2024 08:50:00"
100226,100226,"07/10/2024 8:51 AM",FP/PW/RF/FACE,1,"07/10/2024 08:51:00"
162890,162890,"07/10/2024 8:51 AM",FP/PW/RF/FACE,1,"07/10/2024 08:51:00"
203478,203478,"07/10/2024 8:53 AM",FP/PW/RF/FACE,1,"07/10/2024 08:53:00"
10130,10130,"07/10/2024 8:54 AM",FP/PW/RF/FACE,1,"07/10/2024 08:54:00"
10147,10147,"07/10/2024 8:55 AM",FP/PW/RF/FACE,1,"07/10/2024 08:55:00"
202924,202924,"07/10/2024 8:55 AM",FP/PW/RF/FACE,1,"07/10/2024 08:55:00"
205085,205085,"07/10/2024 8:56 AM",FP/PW/RF/FACE,1,"07/10/2024 08:56:00"
166104,166104,"07/10/2024 8:57 AM",FP/PW/RF/FACE,1,"07/10/2024 08:57:00"
100231,100231,"07/10/2024 8:58 AM",FP/PW/RF/FACE,1,"07/10/2024 08:58:00"
190327,190327,"07/10/2024 9:01 AM",FP/PW/RF/FACE,1,"07/10/2024 09:01:00"
100224,100224,"07/10/2024 9:02 AM",FP/PW/RF/FACE,1,"07/10/2024 09:02:00"
100225,100225,"07/10/2024 9:03 AM",FP/PW/RF/FACE,1,"07/10/2024 09:03:00"
100216,100216,"07/10/2024 9:03 AM",FP/PW/RF/FACE,1,"07/10/2024 09:03:00"
10041,10041,"07/10/2024 9:07 AM",FP/PW/RF/FACE,1,"07/10/2024 09:07:00"
143329,143329,"07/10/2024 9:07 AM",FP/PW/RF/FACE,1,"07/10/2024 09:07:00"
145906,145906,"07/10/2024 9:09 AM",FP/PW/RF/FACE,1,"07/10/2024 09:09:00"
10093,10093,"07/10/2024 9:09 AM",FP/PW/RF/FACE,1,"07/10/2024 09:09:00"
103270,103270,"07/10/2024 9:12 AM",FP/PW/RF/FACE,1,"07/10/2024 09:12:00"
147448,147448,"07/10/2024 9:14 AM",FP/PW/RF/FACE,1,"07/10/2024 09:14:00"
10008,10008,"07/10/2024 9:16 AM",FP/PW/RF/FACE,1,"07/10/2024 09:16:00"
125679,125679,"07/10/2024 9:17 AM",FP/PW/RF/FACE,1,"07/10/2024 09:17:00"
100230,100230,"07/10/2024 9:18 AM",FP/PW/RF/FACE,1,"07/10/2024 09:18:00"
202447,202447,"07/10/2024 9:32 AM",FP/PW/RF/FACE,1,"07/10/2024 09:32:00"
158382,158382,"07/10/2024 9:47 AM",FP/PW/RF/FACE,1,"07/10/2024 09:47:00"
10190,10190,"07/10/2024 9:52 AM",FP/PW/RF/FACE,1,"07/10/2024 09:52:00"
202910,202910,"07/10/2024 10:24 AM",FP/PW/RF/FACE,1,"07/10/2024 10:24:00"
150083,150083,"07/10/2024 10:49 AM",FP/PW/RF/FACE,1,"07/10/2024 10:49:00"
191453,191453,"07/10/2024 11:05 AM",FP/PW/RF/FACE,1,"07/10/2024 11:05:00"
10033,10033,"07/10/2024 11:28 AM",FP/PW/RF/FACE,1,"07/10/2024 11:28:00"
198873,198873,"07/10/2024 12:24 PM",FP/PW/RF/FACE,1,"07/10/2024 12:24:00"
206257,206257,"07/10/2024 1:23 PM",FP/PW/RF/FACE,1,"07/10/2024 13:23:00"
187338,187338,"07/10/2024 6:31 PM",FP/PW/RF/FACE,1,"07/10/2024 18:31:00"
10060,10060,"07/10/2024 7:28 PM",FP/PW/RF/FACE,1,"07/10/2024 19:28:00"
100222,100222,"07/10/2024 8:03 PM",FP/PW/RF/FACE,1,"07/10/2024 20:03:00"
100199,100199,"08/10/2024 7:45 AM",FP/PW/RF/FACE,1,"08/10/2024 07:45:00"
10187,10187,"08/10/2024 7:45 AM",FP/PW/RF/FACE,1,"08/10/2024 07:45:00"
100223,100223,"08/10/2024 7:45 AM",FP/PW/RF/FACE,1,"08/10/2024 07:45:00"
100211,100211,"08/10/2024 7:46 AM",FP/PW/RF/FACE,1,"08/10/2024 07:46:00"
